202363_tooltip;Lehet, hogy eltompítja egy ember érzékeit, de egy troll étvágyát csak még jobban meghozza.
202364_fluff;Mindenki tudja, hogy a legfinomabb erôlevest csonttal készítik.
202364_name;Hozzávaló: Koponyák
202364_tooltip;Nem lehetett kiadós az étkezés, ha nem maradt utána egy kis tetem.
202365_fluff;Ízes, földes, és hallucinációt okozhat.
202365_name;Hozzávaló: Nadragulya
202365_tooltip;A gyorsan összecsapott ételnek is finom ízt ad.
202366_fluff;Kemény és rágós. Jó darabig lassú tûzön kell fôzni.
202366_name;Hozzávaló: Felderítô
202366_tooltip;A háború nyugodalmasabb pillanataiban gombát szed, és barna gyûrûstinórut tesz el ecetbe.
202367_fluff;Ropogós kavicskörettel tálalva.
202367_name;Hozzávaló: Parittyás
202367_tooltip;Az olcsó pálinka és a bélben érlelt fokhagyma illatát hordozza...
202368_fluff;Íze, mint a csirkéé.
202368_name;Hozzávaló: Rekviráló
202368_tooltip;Éjjel-nappal térdig a hullákban. Semmivel sem összetéveszthetô a szaga.
202369_fluff;Elôre pácolva!
202369_name;Hozzávaló: Alkimista
202369_tooltip;A hosszú-hosszú éveken keresztül gyógynövényekel és gyökerekkel együtt füstölt, omlós húsa miatt kedveli minden troll...
202370_fluff;Lehet, hogy már vak, de a szaglása kitûnô.
202370_name;Szimat-szimat
202370_tooltip;Minden körben, a kör elején <keyword=consume>Bekebelezi</keyword> a bal legszélsô <b>ellenséges Katonát</b> a közelharci soron. Ha egy annak illatával megegyezô <b>Hozzávaló</b> található azon a soron, akkor helyette azt <keyword=consume>Kebelezi be</keyword>.
202371_fluff;Hála az isteneknek! Tárva-nyitva!
202371_name;Kapu
202371_tooltip;Mozogj ehhez a kártyához a csata megnyeréséhez.
202372_fluff;A béke megzavarására Mahakamban csak egyetlen büntetés létezik: fejbekólintás kalapáccsal.
202372_name;Mahakami ôr
202372_tooltip;Amikor <b>Gascon</b> mozdul, ez az egység is mozdul egyet jobbra. Ha eléri a csatamezô szélét, visszafelé mozdul el.
202373_fluff;Arról ismered meg, hogy gyakran a fogaid közé ragad,... és hogy halálos.
202373_name;Hozzávaló: Farkasfû
202373_tooltip;Lenne mit enni, de nincsen tüzed, ami fölött megsüthetnéd? Ez jó lesz erre a célra.
202374_fluff;A béke megzavarására Mahakamban csak egyetlen büntetés létezik: fejbekólintás kalapáccsal.
202374_name;Mahakami ôr
202374_tooltip;Amikor <b>Gascon</b> mozdul, ez az egység is mozdul egyet balra. Ha eléri a csatamezô szélét, visszafelé mozdul el.
202375_fluff;Már azelôtt dh'oine-okat öltem, hogy divatba jött volna.
202375_name;Tapasztalt Mókus
202375_tooltip;<keyword=order>Parancs</keyword>: Megsemmisíti a <b>leggyengébb ellenséget</b>, és annak erejével megegyezô sebzést okoz minden egységnek egy soron.
202376_fluff;Egy ember több nyomot hagy maga után, ment egy csapatnyi felriasztott vaddisznó.
202376_name;Mókus nyomolvasó
202376_tooltip;<keyword=order>Parancs</keyword>: {Damage} sebzést okoz egy <b>ellenségnek</b>, az azzal szomszédos egységeknek pedig {Damage2} sebzést.\n<keyword=cooldown>Lehiggadás</keyword>: {Counter}.
202377_fluff;Egy rég halott tündék sírköveibôl emelt fal... Alig volt öt láb magas, a kövei inogtak és meg-megrázkódtak. De életeket mentett.
202377_name;Taktikai elôny
202377_tooltip;<keyword=order>Parancs</keyword>: A paklidból legfeljebb 2, általad választott egységet <keyword=summon>Idéz</keyword>.
202378_fluff;Az alghoulok soha nem állnak meg a növekedésben. Sajnos.
202378_name;Nagyranôtt alghoul
202378_tooltip;Amikor <b>Meve</b> egy vele megegyezô erejû kártyát játszik ki, Erôsít egy <b>véletlenszerûen választott szövetségest</b> ennyivel: {Boost}. Ha az erô páratlan, egy <b>véletlenszerûen választott ellenségnek</b> {Damage} sebzést okoz.
202379_fluff;Ah... Bárcsak valaki össze tudná rakni ezt...!
202379_name;Hajítógép alkatrészek
202379_tooltip;Nincs képessége.
202380_fluff;Gernichora megérzi, ki jelenti a legnagyobb veszélyt a gyermekeire.
202380_name;Gernichora: Karmok
202380_tooltip;2 körönként, a kör kezdete elôtt egy <b>Gernichora gyümölcsét</b> a közelharci sorra <keyword=spawn>Teremt</keyword>.\nAmikor egy <b>Gernichora gyümölcse</b> megsemmisül, <b>Meve</b> <keyword=discard>Eldob</keyword> egy <b>véletlenszerûen választott kártyát</b> a kezébôl.
202381_fluff;Ha a ghoulok is részei az élet körforgásának,... akkor az egy démoni körfogás.
202381_name;Ravasz ghoul
202381_tooltip;Minden körben, a kör elején 1-gyel Erôsít <b>minden szövetségest egységet</b>.
202382_fluff;Pszt! Még meghallanak minket!
202382_name;Nilfgaardi rajtaütés
202382_tooltip;{Counter} kör után, a kör kezdetén egy <b>Cselvetést</b> hajt végre.
202383_fluff;Nem vagyok ahhoz hozzászokva, hogy félbeszakítanak.
202383_name;Meve: Állhatatos
202383_tooltip;<keyword=immune>Immunis</keyword>. Állandó <keyword=resilient>Rugalmas</keyword> állapotú.
202384_fluff;Sokat tanultak a Braibanti Tisztképzô Akadémián. Például azt, hogy hogyan kell megpucolni a krumplit.
202384_name;Daerlani katona
202384_tooltip;<keyword=resilient>Rugalmas</keyword>.\n<keyword=deploy>Lehelyezés</keyword>: <keyword=strengthen>Erôsíti</keyword> ezen egység minden példányát a kézben, a pakliban és a csatamezôn ennyivel: {Strengthen}.
202385_fluff;Tudom, hogy a császár védi minden területét, de a helyôrség ebben a letarolt pusztaságban olyan, mint Sírbanyán az erényöv.
202385_name;Magne hadosztály veterán
202385_tooltip;Minden körben, a kör elején egy újabb példányt <keyword=summon>Idéz</keyword> ebbôl az egységbôl.\n<keyword=cooldown>Lehiggadás</keyword>: 3.
202386_fluff;Nem firtatja, mi az értelme, egyszerûen csak pucolja egymás után a krumplikat.
202386_name;Újonc
202386_tooltip;Miután {Counter} <b>szövetséges</b> megjelenik a csatamezôn, Erôsíti <b>magát</b> ennyivel: {Boost}, és <keyword=resilient>Rugalmas</keyword> állapotot kap.
202387_fluff;A lovasság éke megsemmisítô erôvel csapódott a falanxba. Ahogy a tôr szúrja át a fedetlen hasat, az Alba hadosztály úgy söpört keresztül mindenen, ami közte és a temeriai gyalogság fôerôi között állt.
202387_name;Alba páncélos lovasság
202387_tooltip;Legközelebb, amikor egy <b>ellenség</b> a <keyword=order>Parancs</keyword> képességét érvényesíti, Erôsíti <b>magát</b> ennyivel: {Boost}, és {Armor} <keyword=armor>Páncélt</keyword> szerez. Ha az egy egység, akkor 3 sebzést is okoz neki.
202388_fluff;Rovátkával szoktam jelölni a fejszém nyelén, hogy hány kobakot vertem be. De elfogyott a hely, és már nem tudom számon tartani!
202388_name;Mahakami mángorló
202388_tooltip;<keyword=order>Parancs</keyword>: 2 sebzést okoz egy <b>ellenségnek</b>, és minden, azzal megegyezô erejû <b>ellenségnek</b>.
202389_fluff;A császár fanatikus testôrei a végsôkig harcolnak.
202389_name;Tapasztalt császári kényszerítô
202389_tooltip;Minden körben, a kör elején, ha ennek az egységnek van <keyword=armor>Páncélja</keyword>, Erôsíti a szomszédos egységeket ennyivel: {Boost}.
202390_fluff;Nézz csak rá! Lehet, hogy egy feldühödött, morgó rohadék, de semmi esélye nincs a pajzsom ellenében! Ho-hó-ha!
202390_name;Mahakami pajzsos
202390_tooltip;<keyword=restraint>Megfékezett</keyword>.\n<keyword=order>Parancs</keyword>: Egy egység erejét a <b>Mahakami pajzsoséval</b> azonosra állítja.\n<keyword=charge>Töltet</keyword>: 2.
202391_fluff;Tekinteteket kápráztat el, és beleket ont ki.
202391_name;Tökéletes dárda
202391_tooltip;Egy <b>ellenséges egység</b> erejét ekkorára állítja: {Power}. {Counter} kör után, a kör kezdetén a temetôdbôl a kezedbe kerül.
202393_fluff;A háborúban egy uralkodónak nincsenek egyéni törekvései, sem pedig választási lehetôségei. Ilyenkor egy uralkodó kardot és pajzsot ragad, majd az alattvalói védelmére kel.
202393_name;Meve királynô
202393_tooltip;Egy választott <b>Követ</b> felcserél a balján található <b>Kôvel</b>. Ha nem található ott <b>Kô</b>, a másik sor jobb legszélére mozdul.
202394_fluff;Az ostobák kezében csak egy kis csecsebecse... A valódi ereje a parancsnok képességeibôl fakad.
202394_name;A Semmi Rúnaköve
202394_tooltip;Ez a kártya nem játszható ki.
202395_fluff;Az elmúlás szaga ülte meg egész Aedirnt. Temetetlen holtak hevertek szanaszét az utak mentén, ami valóságos terülj-terülj-asztalkám volt a királyság varjainak és a dögevôknek...
202395_name;Hulla
202395_tooltip;Nincs képessége.
202396_fluff;Pirosat a pirossal, fehéret a fehérrel, sárgát a sárgával. Ha így varrod össze, az biztos jó lesz.
202396_name;Tábori orvos
202396_tooltip;<keyword=deploy>Lehelyezés</keyword>: Kijátszik egy <b>véletlenszerûen választott szövetségest</b> a temetôdbôl.
202397_fluff;Szállj le a magas lóról, és nézz szembe velem!
202397_name;Ríviai lándzsás
202397_tooltip;<keyword=deploy>Lehelyezés</keyword>: ezen egység minden példányát <keyword=summon>Megidézi</keyword>.
202398_fluff;Le a szénával, fel az íjászokkal! Gyerünk, mozgás, mozgás!
202398_name;Hadiszekér
202398_tooltip;<keyword=deploy>Lehelyezés</keyword>: A jobb oldalára {Number of Copies} <b>Könnyûgyalogságot</b> <keyword=spawn>Teremt</keyword>.
202399_fluff;Nem erre az életpályára gondolt, amikor azt mondta anyunak, hogy zenész akar lenni.
202399_name;Temeriai dobos
202399_tooltip;<keyword=order>Parancs</keyword>: Kijátsza a legfelsô <b>Gyorsreagálású egységet</b> a paklidból.\n<keyword=charge>Töltet</keyword>: 1.
202400_fluff;Mi akar ez lenni, Reynard? Útonállók támadnak a királyi adószedôkre? Fényes nappal?
202400_name;Bitang parittyás
202400_tooltip;<keyword=deploy>Lehelyezés</keyword>: {maxtargets} kártyát átmozgat a másik sorra a saját térfelükön. Ha volt közöttük egység, azoknak {damage} sebzést okoz.
202401_fluff;Szeretek pirkadatkor kelni. Az én munkámat nem lehet gyertyafénynél végezni. Ezt a saját káromon tanultam meg...
202401_name;Bitang gránátos
202401_tooltip;<keyword=deploy>Lehelyezés</keyword>: <b>Tüzet</b> szabadít egy ellenséges sorra.
202402_fluff;Mindig van mód a bejutásra. Csak a megfelelô kulcsra van szükség... Persze a mászás is egy lehetôség, ha nincs más.
202402_name;Bitang beszivárgó
202402_tooltip;<keyword=spying>Kém</keyword>. <keyword=restraint>Megfékezett</keyword>.\n{Counter} kör után, a kör kezdetén Erôsíti <b>magát</b> a tôle jobbra esô egység erejével, majd átkerül az ellenfél térfelére.
202403_fluff;Spalla Bitangjai napról napra egyre szemtelenebbek lettek. Egy ló innen, egy ló onnan... Most pedig a királyi istállóból!
202403_name;Bitang lovasság
202403_tooltip;<keyword=deploy>Lehelyezés</keyword>: Megcéloz egy egységet. Minden körben, a kör elején, {Damage} sebzést okoz neki.\nAmikor a <b>célzott egység</b> megsemmisül, egy másik, <b>véletlenszerûen választott egységet</b> céloz meg.
202404_fluff;Két uncia calcium equum, egy uncia rubedo...
202404_name;Alkimista
202404_tooltip;<keyword=restraint>Megfékezett</keyword>.\n<keyword=deploy>Lehelyezés</keyword>: Egy egység erejét a mellette balra levôével megegyezôre állítja.
202406_fluff;Az emberek szívében ott lakozik a zsigeri félelem. És a ködtôl való félelem bizony nem megalapozatlan...
202406_name;Ôsi ködárny
202406_tooltip;Nincs képessége.
202407_fluff;Az utazók révén szép summára tett szert az évek folyamán. Ám a váratlan infláció hatására a megtakarításai semmivé lettek. Többé soha nem fog hinni Nilfgaard legkiválóbb gazdasági elemzôinek sem.
202407_name;Híditroll
202407_tooltip;Nincs képessége.
202408_fluff;Képzeld el egy vakond és egy tatu keresztezôdését. Most képzeld el, hogy ez tíz láb magas, és szereti az emberhúst.
202408_name;Hatalmas shaelmaar
202408_tooltip;Nincs képessége.
30101_fluff;Csak a halott dh'oine a jó dh'oine.
30101_name;Mókus ôrszem
30101_tooltip;<keyword=zeal>Hév</keyword>.\n<keyword=order>Parancs</keyword>: Kijátszik {num} egységet a temetôdbôl, és az erejüket lefelezi.\n<keyword=cooldown>Lehiggadás</keyword>: {timer}.
4_name_lt;Felhôszakadás
4_tooltip_lt;Minden körben, a kör elején 1 sebzést okoz 2 <b>véletlenszerûen választott egységnek</b> ezen a soron.
40101_fluff;A gyermekei örökölték a szépségét.
40101_name;Arakász királynô
40101_tooltip;<keyword=deploy>Lehelyezés</keyword>: <keyword=resilient>Rugalmas</keyword> állapotot kap, és kijátszik minden <b>Arakászt</b> a paklidból és a temetôdbôl.\n<keyword=deathwish>Halálvágy</keyword>: <keyword=destroy>Megsemmisít</keyword> minden <b>Arakász</b> <keyword=friendly>Szövetséges</keyword> egységet.
4096_name_lt;Tûz
4096_tooltip_lt;Minden körben, a kör elején 33% százalék eséllyel okoz 2 sebzést minden egységnek ezen a soron.
8192_name_lt;Sûrû köd
8192_tooltip_lt;Ezen a soron <b>minden egység</b> <keyword=immune>Immunis</keyword> lesz.
card_category_1;Kettôs ügynök
card_category_10;Vad Hajsza
card_category_11;Taktika
card_category_12;Bestia
card_category_13;Vezér
card_category_14;Mágus
card_category_15;Fônök
card_category_16;Vámpír
card_category_17;Cintrai
card_category_18;Rovar
card_category_19;Bitang
card_category_2;Szerkezet
card_category_20;Varázslat
card_category_21;Redániai
card_category_22;Ostrom támogató
card_category_23;Drummond klán
card_category_24;Jelenés
card_category_25;Átkozott
card_category_26;Katona
card_category_27;Kaedweni
card_category_28;Vodián
card_category_29;Tuirseach klán
card_category_3;Tordarroch klán
card_category_30;Dimun klán
card_category_31;Vaják
card_category_32;Kultista
card_category_33;Alkímia
card_category_34;Felelôtlen
card_category_35;Heymaey klán
card_category_36;Gyorsreagálású
card_category_37;Driád
card_category_38;Speciális
card_category_39;Elf
card_category_4;Lyriai
card_category_40;Nekrofág
card_category_41;Szerkezet
card_category_42;Aedirni
card_category_43;Támogató
card_category_44;An Craite klán
card_category_46;Támogató
card_category_47;Törp
card_category_48;Drakonoid
card_category_49;Ostromgép
card_category_5;Temeriai
card_category_50;Tiszt
card_category_52;Idôjárás
card_category_53;Szerves
card_category_54;Tárgy
card_category_55;Vész
card_category_56;Áldás
card_category_57;Cselvetés
card_category_58;Kárhozott
card_category_59;Medve
card_category_6;Ogroid
card_category_60;Kéksávos
card_category_61;Tenyészthetô
card_category_62;Kártevô
card_category_63;Sárkány
card_category_64;Hárpia
card_category_65;Gyógyító
card_category_66;Önfejû
card_category_67;Örök halott
card_category_68;Paraszt
card_category_69;Fôzet
card_category_7;Ittrekedt
card_category_70;Hanyatló
card_category_71;Alakváltó
card_category_73;Token
card_category_75;Ügynök
card_category_76;Ember
card_category_77;Kísértett
card_category_78;Gnóm
card_category_8;Brokvar klán
card_category_9;Teszt
card_token_berserk;–elavult–
card_token_doomed;<#600101>Kárhozott:</color> Állapot, amely eltávolítja a kártyát a játékból, miután az elhagyja a csatateret.
card_token_immune;<#600101>Immunitás:</color> Állapot, amely miatt ez a kártya közvetlenül nem célozható.
card_token_lock;<#600101>Zárol:</color> Állapot, amely meggátolja az egység képességeinek használatát. Inaktivál és felfordít lefordított kártyákat.
card_token_marked;<#600101>Célpont:</color> Állapot. Ez az egység meg van jelölve. Mostantól a célpontja annak a kártyának, amely megjelölte.
card_token_resilience;<#600101>Rugalmasság:</color> Állapot, amely engedi az egységnek, hogy a csatatéren maradjon a forduló végén, majd az állapot eltûnik. Megjegyzés: Az Erôsítés nem kerül át a következô fordulóra.
card_token_spying;<#600101>Kémkedés:</color> Állapot – A Csatamezô átellenes felére kijátszott vagy mozgatott egység.
keyword_ambush;<#600101>Cselvetés:</color> Fejjel lefelé kerül le, majd felfordul, ha a kártyán található kritérium teljesült.
keyword_armor;<#600101>Páncél:</color> Védi az egységet a sebesüléstôl. Ez az érték nem számít bele az egység erejébe, sem a pontjaidba.
keyword_aura;<#600101>Aura:</color> Passzív képesség, amely hatástalan, ha az egység megsemmisült, vagy Zárolt.
keyword_banish;<#600101>Számûzés:</color> Távolítsd el a játékból! Megjegyzés: Nem számít megsemmisültnek.
keyword_banish_in_graveyard;<#600101>Kárhozott:</color> Egységek: Távolítsd el a játékból, ha a tábláról a temetôbe kerülne!\nSpeciális kártyák: Távolítsd el a játékból, miután aktiválódott a kártya hatása!
